,id,publish_date,sold_date,days_to_sell
669,3813,2016-03-27,2016-04-30,34
670,3814,2016-03-27,2016-05-23,57
671,3815,2016-03-27,2016-04-09,13
672,3819,2016-03-27,2016-04-24,28
673,3825,2016-03-27,2016-05-05,39
674,3832,2016-03-27,2016-04-16,20
675,3833,2016-03-27,2016-04-08,12
676,3835,2016-03-27,2016-04-22,26
677,3850,2016-03-27,2016-04-08,12
678,3852,2016-03-27,2016-04-07,11
679,3860,2016-03-27,2016-04-16,20
680,3864,2016-03-27,2016-06-11,76
681,3879,2016-03-27,2016-04-16,20
682,3882,2016-03-27,2016-05-18,52
683,3885,2016-03-27,2016-04-07,11
684,3886,2016-03-27,2016-04-08,12
685,3922,2016-03-27,2016-05-20,54
686,3935,2016-03-27,2016-05-03,37
687,3938,2016-03-27,2016-04-30,34
688,3941,2016-03-27,2016-05-07,41
689,3951,2016-03-27,2016-04-07,11
690,3956,2016-03-27,2016-05-14,48
691,3960,2016-03-27,2016-04-20,24
692,3972,2016-03-27,2016-04-16,20
693,3973,2016-03-27,2016-04-07,11
694,3974,2016-03-27,2016-04-08,12
695,3994,2016-03-27,2016-04-24,28
696,4000,2016-03-27,2016-05-19,53
697,4001,2016-03-27,2016-04-16,20
698,4022,2016-03-27,2016-04-30,34
699,4023,2016-03-27,2016-04-30,34
700,4058,2016-03-27,2016-04-22,26
701,4076,2016-03-27,2016-04-07,11
702,4077,2016-03-27,2016-04-30,34
703,4079,2016-03-27,2016-04-07,11
704,4081,2016-03-27,2016-04-07,11
705,4089,2016-03-27,2016-06-05,70
706,4096,2016-03-27,2016-05-12,46
707,4103,2016-03-27,2016-06-17,82
708,4116,2016-03-27,2016-04-30,34
709,4126,2016-03-27,2016-04-16,20
710,4127,2016-03-27,2016-05-20,54
711,4133,2016-03-27,2016-04-30,34
712,4139,2016-03-27,2016-04-30,34
713,4150,2016-03-27,2016-05-09,43
714,4220,2016-03-27,2016-06-05,70
715,4221,2016-03-27,2016-05-05,39
716,4252,2016-03-27,2016-04-20,24
717,4256,2016-03-27,2016-04-07,11
718,4272,2016-03-27,2016-04-09,13
719,4318,2016-03-27,2016-06-16,81
720,4321,2016-03-27,2016-04-07,11
721,4349,2016-03-27,2016-04-30,34
722,4355,2016-03-27,2016-04-16,20
723,4383,2016-03-27,2016-04-16,20
724,4384,2016-03-27,2016-04-30,34
725,4430,2016-03-27,2016-04-09,13
726,4455,2016-03-27,2016-05-28,62
727,4481,2016-03-27,2016-04-30,34
728,4482,2016-03-27,2016-04-22,26
729,4502,2016-03-27,2016-04-16,20
730,4507,2016-03-27,2016-05-20,54
731,4522,2016-03-27,2016-06-25,90
732,4530,2016-03-27,2016-04-07,11
733,4533,2016-03-27,2016-06-30,95
734,4534,2016-03-27,2016-05-25,59
735,4535,2016-03-27,2016-04-07,11
736,4537,2016-03-27,2016-04-20,24
737,4539,2016-03-27,2016-04-16,20
738,4540,2016-03-27,2016-05-20,54
739,4551,2016-03-27,2016-05-07,41
740,4564,2016-03-27,2016-04-20,24
741,4570,2016-03-27,2016-04-07,11
742,4574,2016-03-27,2016-04-16,20
743,4579,2016-03-27,2016-04-22,26
744,4642,2016-03-27,2016-04-07,11
745,4643,2016-03-27,2016-04-08,12
746,4656,2016-03-27,2016-05-12,46
747,4657,2016-03-27,2016-06-22,87
748,4694,2016-03-27,2016-05-03,37
749,4699,2016-03-27,2016-05-03,37
750,4702,2016-03-27,2016-04-16,20
751,4710,2016-03-27,2016-04-16,20
752,4721,2016-03-27,2016-05-05,39
753,4726,2016-03-27,2016-06-30,95
754,4730,2016-03-27,2016-04-30,34
755,4736,2016-03-27,2016-05-17,51
756,4744,2016-03-27,2016-05-20,54
757,4775,2016-03-27,2016-06-11,76
758,4787,2016-03-27,2016-06-21,86
759,4788,2016-03-27,2016-05-27,61
760,4790,2016-03-27,2016-05-03,37
761,4795,2016-03-27,2016-05-12,46
762,4815,2016-03-27,2016-05-28,62
763,4830,2016-03-27,2016-05-05,39
764,4853,2016-03-27,2016-04-07,11
765,4854,2016-03-27,2016-06-17,82
766,4856,2016-03-27,2016-04-22,26
767,4861,2016-03-27,2016-05-19,53
768,4867,2016-03-27,2016-06-22,87
769,4890,2016-03-27,2016-04-07,11
770,4891,2016-03-27,2016-04-07,11
771,4893,2016-03-27,2016-04-16,20
772,4912,2016-03-27,2016-04-07,11
773,4914,2016-03-27,2016-04-16,20
774,4919,2016-03-27,2016-04-16,20
775,4936,2016-03-27,2016-04-30,34
776,4947,2016-03-27,2016-04-30,34
777,4954,2016-03-27,2016-06-16,81
778,4966,2016-03-27,2016-06-17,82
779,5000,2016-03-27,2016-05-20,54
780,5017,2016-03-27,2016-05-27,61
781,5040,2016-03-27,2016-04-30,34
782,5042,2016-03-27,2016-04-07,11
783,5050,2016-03-27,2016-05-27,61
784,5060,2016-03-27,2016-04-21,25
785,5063,2016-03-27,2016-04-08,12
786,5077,2016-03-27,2016-06-05,70
787,5080,2016-03-27,2016-04-30,34
788,5081,2016-03-27,2016-05-27,61
789,5091,2016-03-27,2016-05-09,43
790,5108,2016-03-27,2016-05-27,61
791,5116,2016-03-27,2016-04-22,26
792,5126,2016-03-27,2016-06-18,83
793,5137,2016-03-27,2016-04-30,34
794,5155,2016-03-27,2016-06-16,81
795,5166,2016-03-27,2016-06-19,84
796,5177,2016-03-27,2016-07-01,96
797,5182,2016-03-27,2016-04-07,11
798,5184,2016-03-27,2016-06-03,68
799,5203,2016-03-27,2016-05-12,46
800,5207,2016-03-27,2016-05-03,37
801,5209,2016-03-27,2016-05-03,37
802,5225,2016-03-27,2016-07-01,96
803,5226,2016-03-27,2016-04-16,20
804,5242,2016-03-27,2016-04-30,34
805,5243,2016-03-27,2016-06-03,68
806,5261,2016-03-27,2016-04-09,13
807,5268,2016-03-27,2016-04-07,11
808,5271,2016-03-27,2016-06-22,87
809,5274,2016-03-27,2016-04-09,13
810,5275,2016-03-27,2016-04-07,11
811,5287,2016-03-27,2016-05-24,58
812,5292,2016-03-27,2016-06-18,83
813,5294,2016-03-27,2016-04-30,34
814,5300,2016-03-27,2016-04-16,20
815,5309,2016-03-27,2016-05-27,61
816,5333,2016-03-27,2016-04-30,34
817,5334,2016-03-27,2016-04-30,34
818,5339,2016-03-27,2016-04-07,11
819,5352,2016-03-27,2016-05-17,51
820,5358,2016-03-27,2016-04-24,28
821,5363,2016-03-27,2016-04-22,26
822,5364,2016-03-27,2016-04-30,34
823,5365,2016-03-27,2016-05-31,65
824,5388,2016-03-27,2016-06-22,87
825,5395,2016-03-27,2016-05-14,48
826,5413,2016-03-27,2016-07-01,96
827,5415,2016-03-27,2016-04-30,34
828,5424,2016-03-27,2016-05-20,54
829,5425,2016-03-27,2016-04-21,25
830,5429,2016-03-27,2016-04-16,20
831,5432,2016-03-27,2016-05-26,60
832,5450,2016-03-27,2016-05-09,43
833,5467,2016-03-27,2016-04-30,34
834,5483,2016-03-27,2016-04-16,20
835,5507,2016-03-27,2016-04-07,11
836,5512,2016-03-27,2016-05-12,46
837,5532,2016-03-27,2016-04-22,26
838,5541,2016-03-27,2016-04-07,11
839,5547,2016-03-27,2016-06-09,74
840,5553,2016-03-27,2016-04-16,20
841,5557,2016-03-27,2016-04-07,11
842,5558,2016-03-27,2016-04-22,26
843,5572,2016-03-27,2016-05-26,60
844,5595,2016-03-27,2016-06-21,86
845,5604,2016-03-27,2016-04-16,20
846,5634,2016-03-27,2016-04-30,34
847,5640,2016-03-27,2016-04-21,25
848,5649,2016-03-27,2016-05-26,60
849,5651,2016-03-27,2016-04-22,26
850,5657,2016-03-27,2016-04-16,20
851,5666,2016-03-27,2016-05-27,61
852,5675,2016-03-27,2016-05-14,48
853,5727,2016-03-27,2016-04-09,13
854,5746,2016-03-27,2016-06-08,73
855,5770,2016-03-27,2016-04-30,34
856,5784,2016-03-27,2016-05-31,65
857,5806,2016-03-27,2016-05-15,49
858,5807,2016-03-27,2016-04-16,20
859,5855,2016-03-27,2016-04-07,11
860,5864,2016-03-27,2016-04-30,34
861,5873,2016-03-27,2016-05-14,48
862,5887,2016-03-27,2016-04-30,34
863,5890,2016-03-27,2016-04-16,20
864,5898,2016-03-27,2016-05-20,54
865,5901,2016-03-27,2016-05-18,52
866,5948,2016-03-27,2016-04-30,34
867,5968,2016-03-27,2016-05-07,41
868,5986,2016-03-27,2016-04-19,23
869,5990,2016-03-27,2016-04-16,20
870,6004,2016-03-27,2016-05-26,60
871,6011,2016-03-27,2016-06-17,82
872,6023,2016-03-27,2016-04-16,20
873,6029,2016-03-27,2016-04-16,20
874,6042,2016-03-27,2016-06-22,87
875,6043,2016-03-27,2016-07-02,97
876,6052,2016-03-27,2016-07-01,96
877,6063,2016-03-27,2016-05-19,53
878,6089,2016-03-27,2016-06-23,88
879,6105,2016-03-27,2016-06-02,67
880,6136,2016-03-27,2016-04-20,24
881,6148,2016-03-27,2016-05-21,55
882,6149,2016-03-27,2016-06-03,68
883,6171,2016-03-27,2016-04-16,20
884,6172,2016-03-27,2016-04-07,11
885,6186,2016-03-27,2016-06-05,70
886,6225,2016-03-27,2016-04-09,13
887,6229,2016-03-27,2016-06-09,74
888,6230,2016-03-27,2016-04-16,20
889,6234,2016-03-27,2016-06-10,75
890,6283,2016-03-27,2016-05-28,62
891,6370,2016-03-27,2016-04-30,34
892,6372,2016-03-27,2016-04-19,23
893,6400,2016-03-27,2016-06-23,88
894,6429,2016-03-27,2016-07-04,99
895,6449,2016-03-27,2016-04-24,28
896,6507,2016-03-27,2016-04-16,20
897,6518,2016-03-27,2016-04-24,28
898,6541,2016-03-27,2016-04-16,20
899,6574,2016-03-27,2016-04-07,11
900,6586,2016-03-27,2016-05-05,39
901,6638,2016-03-27,2016-04-19,23
902,6644,2016-03-27,2016-04-07,11
903,6645,2016-03-27,2016-04-07,11
904,6655,2016-03-27,2016-04-08,12
905,6656,2016-03-27,2016-04-07,11
906,6664,2016-03-27,2016-04-09,13
907,6676,2016-03-27,2016-06-01,66
908,6692,2016-03-27,2016-06-30,95
909,6736,2016-03-27,2016-04-30,34
910,6815,2016-03-27,2016-04-30,34
911,6820,2016-03-27,2016-04-09,13
912,6857,2016-03-27,2016-06-10,75
913,6863,2016-03-27,2016-05-19,53
914,6873,2016-03-27,2016-06-14,79
915,6881,2016-03-27,2016-05-27,61
916,6950,2016-03-27,2016-06-17,82
917,6981,2016-03-27,2016-06-30,95
918,7004,2016-03-27,2016-06-11,76
919,7039,2016-03-27,2016-05-03,37
920,7093,2016-03-27,2016-04-21,25
921,7127,2016-03-27,2016-04-16,20
922,7143,2016-03-27,2016-04-16,20
923,7210,2016-03-27,2016-06-20,85
924,7303,2016-03-27,2016-06-16,81
925,7674,2016-03-27,2016-04-16,20
926,7693,2016-03-27,2016-04-16,20
927,7695,2016-03-27,2016-05-05,39
928,7699,2016-03-27,2016-04-16,20
929,7700,2016-03-27,2016-04-07,11
930,7701,2016-03-27,2016-04-16,20
931,7702,2016-03-27,2016-04-18,22
932,7704,2016-03-27,2016-04-16,20
933,7707,2016-03-27,2016-04-16,20
934,7709,2016-03-27,2016-05-30,64
935,7710,2016-03-27,2016-04-07,11
936,7712,2016-03-27,2016-04-16,20
937,7737,2016-03-27,2016-05-28,62
938,7749,2016-03-27,2016-06-08,73
939,7759,2016-03-27,2016-06-16,81
940,7765,2016-03-27,2016-05-19,53
941,7779,2016-03-27,2016-04-24,28
942,7791,2016-03-27,2016-04-30,34
943,7792,2016-03-27,2016-04-16,20
944,7804,2016-03-27,2016-04-30,34
945,7809,2016-03-29,2016-05-15,47
946,7816,2016-03-29,2016-04-16,18
947,7826,2016-03-29,2016-04-06,8
948,7830,2016-03-29,2016-04-16,18
949,7832,2016-03-29,2016-04-06,8
950,7849,2016-03-29,2016-04-30,32
951,7858,2016-03-29,2016-04-20,22
952,7861,2016-03-29,2016-04-06,8
953,7862,2016-03-29,2016-04-06,8
954,7865,2016-03-29,2016-04-22,24
955,7867,2016-03-29,2016-04-30,32
956,7868,2016-03-29,2016-04-16,18
957,7871,2016-03-29,2016-04-06,8
958,7874,2016-03-29,2016-04-16,18
959,7877,2016-03-29,2016-04-08,10
960,7878,2016-03-29,2016-04-16,18
961,7883,2016-03-29,2016-06-09,72
962,7887,2016-03-29,2016-04-08,10
963,7891,2016-03-29,2016-04-08,10
964,7895,2016-03-29,2016-04-06,8
965,7899,2016-03-29,2016-04-08,10
966,7905,2016-03-29,2016-04-30,32
967,7906,2016-03-29,2016-05-20,52
968,7910,2016-03-29,2016-04-06,8
969,7911,2016-03-29,2016-04-09,11
970,7912,2016-03-29,2016-04-16,18
971,7914,2016-03-29,2016-04-06,8
972,7920,2016-03-29,2016-04-08,10
973,7924,2016-03-29,2016-04-06,8
974,7926,2016-03-29,2016-05-05,37
975,7927,2016-03-29,2016-04-08,10
976,7941,2016-03-29,2016-04-16,18
977,7950,2016-03-29,2016-05-12,44
978,7952,2016-03-29,2016-04-06,8
979,7953,2016-03-29,2016-04-08,10
980,7954,2016-03-29,2016-04-08,10
981,7956,2016-03-29,2016-04-08,10
982,7964,2016-03-29,2016-04-06,8
983,7965,2016-03-29,2016-05-17,49
984,7967,2016-03-29,2016-04-06,8
985,7973,2016-03-29,2016-05-05,37
986,7976,2016-03-29,2016-04-08,10
987,7987,2016-03-29,2016-04-06,8
988,7988,2016-03-29,2016-05-31,63
989,7989,2016-03-29,2016-04-09,11
990,7992,2016-03-29,2016-04-16,18
991,7999,2016-03-29,2016-04-08,10
992,8000,2016-03-29,2016-05-03,35
993,8003,2016-03-29,2016-04-22,24
994,8010,2016-03-29,2016-04-06,8
995,8012,2016-03-29,2016-04-06,8
996,8013,2016-03-29,2016-04-16,18
997,8014,2016-03-29,2016-04-08,10
998,8018,2016-03-29,2016-04-09,11
999,8019,2016-03-29,2016-04-06,8
1000,8020,2016-03-29,2016-04-30,32
1001,8025,2016-03-29,2016-04-09,11
1002,8028,2016-03-29,2016-04-16,18
1003,8029,2016-03-29,2016-04-16,18
1004,8031,2016-03-29,2016-04-08,10
1005,8033,2016-03-29,2016-04-06,8
1006,8038,2016-03-29,2016-04-16,18
1007,8039,2016-03-29,2016-05-12,44
1008,8043,2016-03-29,2016-04-06,8
1009,8050,2016-03-29,2016-04-06,8
1010,8052,2016-03-29,2016-04-09,11
1011,8056,2016-03-29,2016-04-08,10
1012,8060,2016-03-29,2016-04-18,20
1013,8074,2016-03-29,2016-04-20,22
1014,8075,2016-03-29,2016-04-08,10
1015,8078,2016-03-29,2016-04-06,8
1016,8081,2016-03-29,2016-04-06,8
1017,8082,2016-03-29,2016-04-08,10
1018,8083,2016-03-29,2016-04-09,11
1019,8085,2016-03-29,2016-04-16,18
1020,8087,2016-03-29,2016-04-06,8
1021,8099,2016-03-29,2016-04-09,11
1022,8100,2016-03-29,2016-04-19,21
1023,8102,2016-03-29,2016-04-16,18
1024,8103,2016-03-29,2016-04-06,8
1025,8115,2016-03-29,2016-04-06,8
1026,8120,2016-03-29,2016-04-08,10
1027,8123,2016-03-29,2016-04-20,22
1028,8137,2016-03-29,2016-04-08,10
1029,8138,2016-03-29,2016-04-06,8
1030,8141,2016-03-29,2016-04-08,10
1031,8144,2016-03-29,2016-04-08,10
1032,8145,2016-03-29,2016-04-08,10
1033,8148,2016-03-29,2016-04-16,18
1034,8150,2016-03-29,2016-04-16,18
1035,8151,2016-03-29,2016-04-06,8
1036,8152,2016-03-29,2016-04-08,10
1037,8154,2016-03-29,2016-04-06,8
1038,8155,2016-03-29,2016-04-16,18
1039,8158,2016-03-29,2016-04-16,18
1040,8159,2016-03-29,2016-04-30,32
1041,8169,2016-03-29,2016-05-05,37
1042,8170,2016-03-29,2016-04-16,18
1043,8176,2016-03-29,2016-04-08,10
1044,8177,2016-03-29,2016-06-17,80
1045,8183,2016-03-29,2016-04-21,23
1046,8186,2016-03-29,2016-04-09,11
1047,8188,2016-03-29,2016-04-06,8
1048,8192,2016-03-29,2016-04-08,10
1049,8193,2016-03-29,2016-06-10,73
1050,8195,2016-03-29,2016-04-30,32
1051,8196,2016-03-29,2016-04-06,8
1052,8197,2016-03-29,2016-04-09,11
1053,8199,2016-03-29,2016-04-09,11
1054,8201,2016-03-29,2016-04-16,18
1055,8203,2016-03-29,2016-04-06,8
1056,8204,2016-03-29,2016-04-16,18
1057,8213,2016-03-29,2016-04-08,10
1058,8214,2016-03-29,2016-04-16,18
1059,8215,2016-03-29,2016-04-08,10
1060,8217,2016-03-29,2016-04-08,10
1061,8224,2016-03-29,2016-04-16,18
1062,8228,2016-03-29,2016-04-09,11
1063,8235,2016-03-29,2016-04-22,24
1064,8237,2016-03-29,2016-04-09,11
1065,8238,2016-03-29,2016-04-09,11
1066,8241,2016-03-29,2016-06-16,79
1067,8242,2016-03-29,2016-04-09,11
1068,8243,2016-03-29,2016-04-30,32
1069,8245,2016-03-29,2016-04-16,18
1070,8266,2016-03-29,2016-04-06,8
1071,8272,2016-03-29,2016-04-08,10
1072,8274,2016-03-29,2016-04-08,10
1073,8276,2016-03-29,2016-04-09,11
1074,8280,2016-03-29,2016-04-19,21
1075,8282,2016-03-29,2016-05-05,37
1076,8283,2016-03-29,2016-04-08,10
1077,8285,2016-03-29,2016-04-08,10
1078,8286,2016-03-29,2016-04-06,8
1079,8287,2016-03-29,2016-04-06,8
1080,8288,2016-03-29,2016-04-16,18
1081,8294,2016-03-29,2016-04-08,10
1082,8295,2016-03-29,2016-04-08,10
1083,8296,2016-03-29,2016-04-09,11
1084,8298,2016-03-29,2016-04-08,10
1085,8299,2016-03-29,2016-04-09,11
1086,8302,2016-03-29,2016-04-06,8
1087,8304,2016-03-29,2016-04-09,11
1088,8306,2016-03-29,2016-04-06,8
1089,8308,2016-03-29,2016-04-08,10
1090,8309,2016-03-29,2016-04-06,8
1091,8310,2016-03-29,2016-05-03,35
1092,8311,2016-03-29,2016-05-09,41
1093,8315,2016-03-29,2016-04-20,22
1094,8319,2016-03-29,2016-04-08,10
1095,8323,2016-03-29,2016-04-09,11
1096,8324,2016-03-29,2016-04-08,10
1097,8330,2016-03-29,2016-05-18,50
1098,8334,2016-03-29,2016-04-09,11
1099,8335,2016-03-29,2016-04-16,18
1100,8350,2016-03-29,2016-05-13,45
1101,8359,2016-03-29,2016-04-06,8
1102,8360,2016-03-29,2016-04-06,8
1103,8363,2016-03-29,2016-06-03,66
1104,8366,2016-03-29,2016-04-09,11
1105,8373,2016-03-29,2016-04-06,8
1106,8375,2016-03-29,2016-04-16,18
1107,8376,2016-03-29,2016-04-06,8
1108,8380,2016-03-29,2016-04-09,11
1109,8381,2016-03-29,2016-04-09,11
1110,8383,2016-03-29,2016-04-06,8
1111,8387,2016-03-29,2016-04-30,32
1112,8394,2016-03-29,2016-05-14,46
1113,8395,2016-03-29,2016-04-06,8
1114,8414,2016-03-29,2016-04-06,8
1115,8417,2016-03-29,2016-04-22,24
1116,8418,2016-03-29,2016-04-30,32
1117,8420,2016-03-29,2016-04-09,11
1118,8421,2016-03-29,2016-04-24,26
1119,8429,2016-03-29,2016-04-06,8
1120,8436,2016-03-29,2016-04-16,18
1121,8444,2016-03-29,2016-04-09,11
1122,8453,2016-03-29,2016-04-09,11
1123,8458,2016-03-29,2016-04-08,10
1124,8460,2016-03-29,2016-04-09,11
1125,8467,2016-03-29,2016-04-06,8
1126,8474,2016-03-29,2016-04-24,26
1127,8476,2016-03-29,2016-04-22,24
1128,8479,2016-03-29,2016-04-08,10
1129,8482,2016-03-29,2016-04-06,8
1130,8484,2016-03-29,2016-04-08,10
1131,8486,2016-03-29,2016-04-16,18
1132,8496,2016-03-29,2016-04-06,8
1133,8497,2016-03-29,2016-04-06,8
1134,8498,2016-03-29,2016-04-08,10
1135,8507,2016-03-29,2016-04-06,8
1136,8513,2016-03-29,2016-04-06,8
1137,8519,2016-03-29,2016-04-16,18
1138,8530,2016-03-29,2016-04-08,10
1139,8547,2016-03-29,2016-04-30,32
1140,8548,2016-03-29,2016-04-16,18
1141,8549,2016-03-29,2016-04-06,8
1142,8551,2016-03-29,2016-04-06,8
1143,8555,2016-03-29,2016-04-08,10
1144,8559,2016-03-29,2016-04-06,8
1145,8560,2016-03-29,2016-04-24,26
1146,8561,2016-03-29,2016-05-20,52
1147,8566,2016-03-29,2016-06-10,73
1148,8567,2016-03-29,2016-05-31,63
1149,8572,2016-03-29,2016-04-06,8
1150,8575,2016-03-29,2016-06-17,80
1151,8579,2016-03-29,2016-05-10,42
1152,8603,2016-03-29,2016-04-08,10
1153,8604,2016-03-29,2016-05-12,44
1154,8607,2016-03-29,2016-04-08,10
1155,8617,2016-03-29,2016-05-25,57
1156,8630,2016-03-29,2016-04-06,8
1157,8638,2016-03-29,2016-04-06,8
1158,8641,2016-03-29,2016-04-24,26
1159,8643,2016-03-29,2016-05-31,63
1160,8644,2016-03-29,2016-04-30,32
1161,8645,2016-03-29,2016-05-25,57
1162,8660,2016-03-29,2016-04-06,8
1163,8662,2016-03-29,2016-04-06,8
1164,8670,2016-03-29,2016-04-16,18
1165,8680,2016-03-29,2016-04-16,18
1166,8703,2016-03-29,2016-04-16,18
1167,8709,2016-03-29,2016-04-06,8
1168,8729,2016-03-29,2016-04-06,8
1169,8733,2016-03-29,2016-04-06,8
1170,8735,2016-03-29,2016-05-07,39
1171,8737,2016-03-29,2016-04-09,11
1172,8740,2016-03-29,2016-04-16,18
1173,8746,2016-03-29,2016-04-16,18
1174,8751,2016-03-29,2016-04-06,8
1175,8758,2016-03-29,2016-04-06,8
1176,8759,2016-03-29,2016-04-06,8
1177,8769,2016-03-29,2016-04-08,10
1178,8774,2016-03-29,2016-04-06,8
1179,8779,2016-03-29,2016-04-06,8
1180,8789,2016-03-29,2016-04-30,32
1181,8793,2016-03-29,2016-04-06,8
1182,8795,2016-03-29,2016-04-16,18
1183,8805,2016-03-29,2016-05-12,44
1184,8816,2016-03-29,2016-04-06,8
1185,8817,2016-03-29,2016-04-06,8
1186,8818,2016-03-29,2016-05-07,39
1187,8820,2016-03-29,2016-04-16,18
1188,8825,2016-03-29,2016-05-14,46
1189,8828,2016-03-29,2016-04-30,32
1190,8829,2016-03-29,2016-04-16,18
1191,8830,2016-03-29,2016-04-30,32
1192,8834,2016-03-29,2016-04-06,8
1193,8842,2016-03-29,2016-05-03,35
1194,8845,2016-03-29,2016-04-06,8
1195,8849,2016-03-29,2016-04-06,8
1196,8862,2016-03-29,2016-04-06,8
1197,8865,2016-03-29,2016-06-01,64
1198,8891,2016-03-29,2016-04-06,8
1199,8893,2016-03-29,2016-04-24,26
1200,8895,2016-03-29,2016-06-05,68
1201,8900,2016-03-29,2016-05-28,60
1202,8906,2016-03-29,2016-05-27,59
1203,8908,2016-03-29,2016-04-06,8
1204,8925,2016-03-29,2016-05-17,49
1205,8926,2016-03-29,2016-04-16,18
1206,8927,2016-03-29,2016-04-06,8
1207,8928,2016-03-29,2016-04-30,32
1208,8937,2016-03-29,2016-04-30,32
1209,8939,2016-03-29,2016-04-16,18
1210,8943,2016-03-29,2016-04-06,8
1211,8945,2016-03-29,2016-04-16,18
1212,8946,2016-03-29,2016-04-06,8
1213,8950,2016-03-29,2016-05-25,57
1214,8963,2016-03-29,2016-05-20,52
1215,8971,2016-03-29,2016-05-18,50
1216,8973,2016-03-29,2016-05-28,60
1217,8977,2016-03-29,2016-06-01,64
1218,8983,2016-03-29,2016-06-03,66
1219,9003,2016-03-29,2016-04-06,8
1220,9005,2016-03-29,2016-05-31,63
1221,9036,2016-03-29,2016-04-06,8
1222,9037,2016-03-29,2016-05-10,42
1223,9038,2016-03-29,2016-04-09,11
1224,9039,2016-03-29,2016-04-06,8
1225,9040,2016-03-29,2016-04-16,18
1226,9056,2016-03-29,2016-04-06,8
1227,9061,2016-03-29,2016-04-06,8
1228,9064,2016-03-29,2016-04-06,8
1229,9065,2016-03-29,2016-05-27,59
1230,9069,2016-03-29,2016-05-20,52
1231,9093,2016-03-29,2016-04-30,32
1232,9098,2016-03-29,2016-04-09,11
1233,9107,2016-03-29,2016-06-15,78
1234,9108,2016-03-29,2016-04-08,10
1235,9110,2016-03-29,2016-04-06,8
1236,9124,2016-03-29,2016-04-16,18
1237,9132,2016-03-29,2016-04-30,32
1238,9134,2016-03-29,2016-04-19,21
1239,9139,2016-03-29,2016-05-13,45
1240,9141,2016-03-29,2016-04-06,8
1241,9144,2016-03-29,2016-04-06,8
1242,9148,2016-03-29,2016-04-30,32
1243,9157,2016-03-29,2016-04-06,8
1244,9166,2016-03-29,2016-04-21,23
1245,9172,2016-03-29,2016-04-16,18
1246,9173,2016-03-29,2016-05-26,58
1247,9176,2016-03-29,2016-04-06,8
1248,9184,2016-03-29,2016-05-12,44
1249,9188,2016-03-29,2016-04-06,8
1250,9192,2016-03-29,2016-04-19,21
1251,9195,2016-03-29,2016-04-06,8
1252,9197,2016-03-29,2016-04-16,18
1253,9198,2016-03-29,2016-04-19,21
1254,9200,2016-03-29,2016-04-08,10
1255,9211,2016-03-29,2016-05-06,38
1256,9223,2016-03-29,2016-04-06,8
1257,9231,2016-03-29,2016-04-16,18
1258,9239,2016-03-29,2016-05-05,37
1259,9248,2016-03-29,2016-04-08,10
1260,9254,2016-03-29,2016-04-16,18
1261,9257,2016-03-29,2016-07-06,99
1262,9261,2016-03-29,2016-04-08,10
1263,9262,2016-03-29,2016-04-06,8
1264,9263,2016-03-29,2016-04-06,8
1265,9265,2016-03-29,2016-04-09,11
1266,9266,2016-03-29,2016-05-20,52
1267,9280,2016-03-29,2016-04-24,26
1268,9281,2016-03-29,2016-04-06,8
1269,9282,2016-03-29,2016-05-27,59
1270,9285,2016-03-29,2016-04-30,32
1271,9288,2016-03-29,2016-04-09,11
1272,9293,2016-03-29,2016-06-11,74
1273,9294,2016-03-29,2016-06-30,93
1274,9297,2016-03-29,2016-04-06,8
1275,9299,2016-03-29,2016-04-16,18
1276,9304,2016-03-29,2016-04-09,11
1277,9313,2016-03-29,2016-04-16,18
1278,9323,2016-03-29,2016-04-06,8
1279,9325,2016-03-29,2016-04-09,11
1280,9330,2016-03-29,2016-04-06,8
1281,9334,2016-03-29,2016-05-19,51
1282,9336,2016-03-29,2016-04-06,8
1283,9343,2016-03-29,2016-04-09,11
1284,9354,2016-03-29,2016-04-16,18
1285,9364,2016-03-29,2016-04-06,8
1286,9366,2016-03-29,2016-05-27,59
1287,9372,2016-03-29,2016-05-25,57
1288,9375,2016-03-29,2016-04-08,10
1289,9379,2016-03-29,2016-04-16,18
1290,9381,2016-03-29,2016-04-30,32
1291,9382,2016-03-29,2016-07-01,94
1292,9383,2016-03-29,2016-06-19,82
1293,9407,2016-03-29,2016-04-06,8
1294,9438,2016-03-29,2016-04-08,10
1295,9447,2016-03-29,2016-04-16,18
1296,9455,2016-03-29,2016-05-20,52
1297,9464,2016-03-29,2016-04-09,11
1298,9469,2016-03-29,2016-04-06,8
1299,9470,2016-03-29,2016-04-16,18
1300,9473,2016-03-29,2016-05-20,52
1301,9480,2016-03-29,2016-04-09,11
1302,9487,2016-03-29,2016-05-03,35
1303,9488,2016-03-29,2016-04-16,18
1304,9491,2016-03-29,2016-05-03,35
1305,9492,2016-03-29,2016-04-09,11
1306,9493,2016-03-29,2016-04-08,10
1307,9497,2016-03-29,2016-04-16,18
1308,9503,2016-03-29,2016-04-24,26
1309,9506,2016-03-29,2016-04-06,8
1310,9507,2016-03-29,2016-05-07,39
1311,9514,2016-03-29,2016-05-31,63
1312,9516,2016-03-29,2016-04-21,23
1313,9517,2016-03-29,2016-05-03,35
1314,9518,2016-03-29,2016-04-20,22
1315,9519,2016-03-29,2016-04-06,8
1316,9521,2016-03-29,2016-04-08,10
1317,9534,2016-03-29,2016-04-06,8
1318,9536,2016-03-29,2016-04-06,8
